Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comm
"333","雙手","31180","1696916993114","L2 F2 B' D L2 B' R' U' R2 F D2 F2 B2 R U2 L F2 R'","0"
"333","雙手","29060","1697033061633","R F2 L' U2 B2 R' B2 U2 B2 L' F' U2 R D L' F2 U B' D2 F'","0"
"333","雙手","29700","1697033124234","B L2 R2 U2 R2 B D2 B F2 D' U2 L2 U R' D U B F2 D'","0"
"333","雙手","22420","1697033175972","F2 R2 U L U2 F' U' D' B U B' L2 U2 F2 B2 R2 F2 R2 U'","0"
"333","雙手","27020","1697033251165","B2 F2 D R2 B2 D' R2 B2 L2 R D2 U' B L2 D F' L2 F U' R'","0"
"333","雙手","29150","1697033322627","L' F' B' R2 U D' F' B2 R L2 B U' B2 U B2 R2 D R2 D2","0"
"333","雙手","22510","1697033429872","B2 D2 F2 L' R' D2 L2 F2 U2 F2 D B' R' U2 L' B2 L F2 U' B'","0"
"333","雙手","29110","1697033473147","U R2 D L2 B2 U2 B2 D B2 D' L' U L2 B D B2 F D L D'","0"
"333","雙手","24860","1697033513852","R2 F' R2 B' F' L2 U2 R2 U2 F2 D' F U F2 U' L F L' D' R D'","0"
"333","雙手","26270","1697033552874","U2 B' D2 F' L2 R2 U2 R2 D F' D B' U' L R B2 R2 D B'","0"
"333","雙手","28930","1697033651307","R U' L' U2 L' B L U2 F2 D2 F' L2 U D2 B2 U2 R2 U L2","0"
"333","雙手","29500","1697033731505","B' D' L' F' R' B D F' L' U F2 D2 L2 B R2 B2 L2 F'","0"
"333","雙手","24480","1697033831958","B' L2 U2 F L2 U2 R2 B2 L' B2 L' U B L2 R' B D' L2 U","0"
"333","雙手","25770","1697033868171","D2 L2 B2 L' U2 R F2 R' U2 F2 D U F' R U2 B D2 L' D' U2","0"
"333","雙手","26340","1697034068179","R' U2 R' F2 R2 F2 U2 R2 U2 R D B U' L F' L2 U F D F'","0"
"333","雙手","21820","1697355225935","F R' D F R2 D' L' B D R' L2 U2 F U2 B2 U2 B L2 B","0"
"333","雙手","28310","1697355384215","B2 R2 D' U' F2 U' R2 U R' D' B2 L' B F D B2 R2 F U2","0"
"333","雙手","22010","1697355677822","F2 R F R2 B2 R' F2 B L D L2 F2 D F2 B2 D L2 U L2 U'","0"
"333","雙手","26680","1697355781763","F2 U2 B2 F2 U L2 U2 B U F2 L2 B' L2 B' L' R2 D2 U","0"
"333","雙手","22990","1697355888987","B D' L2 F' L2 D' R B D' B2 D2 L2 B2 L F2 D2 R B2 D2","0"
